Timestamp,Plant_Type,Pot_Size,Soil_Moisture,Temperature,Humidity,Light_Level,Water_Needed
2023-01-11 04:47:11.947231,Flowering,Small,74.32,20.61,56.64,5957.84,0
2023-01-11 04:57:44.870622,Flowering,Large,57.34,24.31,53.87,4027.2,0
2023-01-11 05:09:57.100314,Tropical,Large,74.17,21.49,61.27,5018.06,0
2023-01-11 05:25:05.929566,Tropical,Small,93.07,25.32,74.97,3279.78,0
2023-01-11 05:44:42.098341,Tropical,Large,44.28,20.53,71.1,10425.36,1
2023-01-11 05:59:16.397086,Succulent,Medium,8.57,23.26,37.22,11374.4,1
2023-01-11 06:11:47.220269,Flowering,Large,75.61,23.13,65.68,9920.44,0
2023-01-11 06:25:07.261158,Tropical,Large,46.42,23.29,58.61,5114.63,1
2023-01-11 06:41:59.303569,Herb,Large,35.38,17.04,53.1,7531.35,1
2023-01-11 06:58:27.081367,Fern,Large,63.48,20.33,69.35,1161.38,0
2023-01-11 07:09:19.142279,Succulent,Medium,24.44,23.76,37.83,14187.41,0
2023-01-11 07:29:15.418643,Tropical,Large,80.85,20.29,62.19,3991.7,0
2023-01-11 07:44:00.281250,Succulent,Large,42.0,28.53,47.5,13161.35,0
2023-01-11 07:55:38.062981,Flowering,Large,81.65,18.22,52.36,3656.95,0
2023-01-11 08:14:45.983992,Herb,Medium,46.03,17.98,59.13,5168.98,1
2023-01-11 08:27:05.606888,Tropical,Medium,37.05,22.47,64.62,8408.14,1
2023-01-11 08:45:10.885382,Flowering,Large,78.76,21.33,62.77,10818.97,0
2023-01-11 08:56:23.341245,Tropical,Medium,72.45,23.86,62.65,2072.06,0
2023-01-11 09:07:23.667576,Flowering,Small,54.65,21.18,61.51,8886.09,1
2023-01-11 09:22:34.467493,Flowering,Small,37.3,16.52,51.14,11420.02,1
2023-01-11 09:42:28.081191,Succulent,Large,32.07,24.36,36.41,9875.57,0
2023-01-11 10:00:03.524660,Fern,Large,64.13,22.53,61.5,3472.29,0
2023-01-11 10:13:40.124493,Flowering,Small,32.45,28.4,55.81,8405.86,1
2023-01-11 10:25:41.314168,Herb,Medium,66.73,21.33,49.71,7261.59,0
2023-01-11 10:41:39.547810,Herb,Small,78.05,20.36,48.89,7120.52,0
2023-01-11 10:59:41.755479,Tropical,Medium,87.1,23.78,69.64,4134.51,0
2023-01-11 11:17:41.272163,Flowering,Medium,41.97,21.07,62.13,2931.88,1
2023-01-11 11:34:15.710614,Succulent,Large,36.75,23.6,40.19,13627.27,0
2023-01-11 11:51:05.540948,Flowering,Medium,83.65,16.8,48.17,5972.79,0
2023-01-11 12:04:39.406846,Tropical,Small,54.15,26.01,70.88,5804.65,1
2023-01-11 12:23:37.119502,Fern,Small,46.25,18.55,74.87,2763.46,1
2023-01-11 12:38:53.271873,Succulent,Small,30.02,24.94,47.38,12992.42,0
2023-01-11 12:53:07.146461,Tropical,Medium,92.44,24.98,62.86,3871.32,0
2023-01-11 13:11:22.298941,Succulent,Medium,61.38,21.17,39.62,14808.29,0
2023-01-11 13:31:05.989371,Herb,Small,82.21,19.43,56.67,5449.27,0
2023-01-11 13:46:36.126609,Succulent,Large,58.44,26.37,36.66,7739.41,0
2023-01-11 14:05:38.370276,Succulent,Medium,48.44,21.28,37.51,15312.88,0
2023-01-11 14:25:28.993210,Tropical,Large,63.16,20.56,66.37,3820.07,0
2023-01-11 14:42:00.227775,Tropical,Large,85.6,24.31,66.22,5644.82,0
2023-01-11 14:57:28.536245,Flowering,Small,59.86,22.44,52.81,5702.57,0
2023-01-11 15:13:38.700362,Fern,Large,71.87,20.61,63.11,1187.2,0
2023-01-11 15:28:43.288061,Tropical,Large,84.55,23.68,65.5,4444.85,0
2023-01-11 15:39:27.064843,Fern,Medium,87.95,17.62,80.99,2488.91,0
2023-01-11 15:54:53.342794,Flowering,Large,39.22,22.83,53.99,5520.0,1
2023-01-11 16:13:58.756860,Herb,Medium,44.84,15.52,61.55,9897.91,1
2023-01-11 16:27:42.879748,Succulent,Medium,31.31,23.72,35.85,16546.89,0
2023-01-11 16:41:25.634378,Succulent,Medium,33.04,22.09,34.17,4730.73,0
2023-01-11 16:52:04.649994,Herb,Small,69.32,24.45,53.84,11153.59,0
2023-01-11 17:04:19.192140,Flowering,Large,57.51,21.24,53.63,10297.86,1
2023-01-11 17:18:13.074906,Succulent,Medium,65.28,20.07,41.26,16743.11,0
2023-01-11 17:33:06.912694,Succulent,Large,57.24,23.71,37.79,13944.94,0
2023-01-11 17:51:45.612300,Fern,Medium,44.25,22.72,70.82,4773.17,1
2023-01-11 18:02:38.029936,Tropical,Large,41.23,23.39,73.59,6768.62,1
2023-01-11 18:20:27.907242,Succulent,Small,29.18,26.05,37.99,10073.45,0
2023-01-11 18:36:58.359735,Tropical,Medium,54.94,24.45,62.96,3183.81,0
2023-01-11 18:55:09.610498,Flowering,Small,45.93,20.38,67.39,7476.78,1
2023-01-11 19:10:25.973146,Tropical,Large,42.16,23.3,66.3,6324.33,1
2023-01-11 19:26:59.914419,Fern,Small,93.0,22.85,69.61,5376.28,0
2023-01-11 19:45:11.265294,Tropical,Large,50.68,25.73,62.7,4564.77,1
2023-01-11 20:00:36.291659,Fern,Large,73.38,19.94,64.87,2130.47,0
2023-01-11 20:15:19.454391,Fern,Large,57.49,18.94,69.88,2273.81,1
2023-01-11 20:28:24.489551,Tropical,Small,78.64,20.84,62.69,5378.07,0
2023-01-11 20:42:30.191352,Fern,Large,97.36,19.8,77.63,2428.04,0
2023-01-11 21:00:59.653315,Tropical,Medium,85.24,24.89,68.62,8169.95,0
2023-01-11 21:11:48.005164,Succulent,Small,36.0,22.45,36.75,13360.56,0
2023-01-11 21:29:00.577749,Succulent,Small,10.64,27.26,36.12,18098.25,1
2023-01-11 21:48:59.860040,Succulent,Small,62.43,25.98,39.13,13254.08,0
2023-01-11 22:08:52.092863,Flowering,Large,50.43,21.72,68.79,2997.54,0
2023-01-11 22:26:14.921220,Tropical,Medium,92.59,23.66,64.86,9107.05,0
2023-01-11 22:41:13.198396,Flowering,Large,71.15,20.64,60.94,7223.69,0
2023-01-11 22:56:15.055209,Tropical,Small,51.75,23.9,62.31,4030.75,1
2023-01-11 23:11:33.711305,Herb,Large,33.38,19.82,44.46,8855.99,1
2023-01-11 23:30:30.671660,Flowering,Small,54.01,21.53,75.65,10889.41,0
2023-01-11 23:43:16.608769,Flowering,Large,43.3,19.45,69.96,4602.05,1
2023-01-11 23:56:49.527621,Tropical,Small,75.36,21.77,69.51,5657.44,0
2023-01-12 00:08:21.979772,Fern,Medium,83.4,21.5,70.34,1018.52,0
2023-01-12 00:19:51.451342,Herb,Large,60.58,17.87,66.53,10908.6,0
2023-01-12 00:38:36.531116,Flowering,Medium,58.26,24.09,56.96,10245.48,0
2023-01-12 00:58:00.346031,Fern,Medium,82.65,19.11,62.24,2468.99,0
2023-01-12 01:08:37.981591,Succulent,Small,53.24,23.1,36.29,11356.32,0
2023-01-12 01:28:20.643054,Fern,Medium,97.77,21.66,70.51,3176.22,0
2023-01-12 01:43:49.713382,Succulent,Medium,8.15,21.13,41.14,10313.39,1
2023-01-12 02:01:54.247000,Flowering,Large,86.61,19.59,59.73,5846.13,0
2023-01-12 02:15:26.093662,Tropical,Medium,62.15,22.88,57.92,3910.67,0
2023-01-12 02:27:24.966709,Tropical,Small,57.52,20.42,79.66,1536.54,0
2023-01-12 02:43:20.896021,Fern,Large,46.6,19.06,60.73,2035.44,1
2023-01-12 02:56:22.609983,Tropical,Small,92.08,23.24,58.55,2951.31,0
2023-01-12 03:07:56.149552,Flowering,Medium,35.64,23.77,63.26,4306.96,1
2023-01-12 03:21:28.621460,Herb,Medium,33.54,16.29,56.02,9640.51,1
2023-01-12 03:38:15.352660,Succulent,Medium,51.14,22.64,29.75,18935.87,0
2023-01-12 03:52:48.769840,Flowering,Medium,36.47,23.35,62.54,7692.63,1
2023-01-12 04:12:39.736691,Herb,Small,46.45,20.06,54.19,9900.69,1
2023-01-12 04:26:54.039554,Fern,Medium,66.15,20.95,59.43,1549.19,0
2023-01-12 04:39:43.144360,Fern,Small,86.29,23.35,81.57,3504.46,0
2023-01-12 04:57:32.157145,Tropical,Large,88.56,26.55,61.98,4648.84,0
2023-01-12 05:09:36.360264,Succulent,Small,32.07,23.13,31.86,13493.94,0
2023-01-12 05:25:51.736652,Tropical,Large,62.57,28.42,67.8,6541.31,0
2023-01-12 05:40:35.913539,Fern,Large,98.37,19.3,72.56,3302.87,0
2023-01-12 05:52:04.739894,Herb,Large,35.02,16.44,57.43,6476.91,1
2023-01-12 06:02:55.575976,Fern,Small,42.29,18.85,72.8,2417.34,1
2023-01-12 06:20:52.139809,Succulent,Small,63.26,23.17,33.17,8325.61,0
2023-01-12 06:35:50.982233,Succulent,Large,31.46,25.1,42.92,7846.19,0
2023-01-12 06:47:15.536781,Succulent,Large,48.77,23.99,40.34,13180.07,0
2023-01-12 07:04:00.453064,Tropical,Medium,59.01,28.37,70.63,5227.78,0
2023-01-12 07:15:38.203221,Herb,Large,50.89,20.86,47.54,12585.14,0
2023-01-12 07:26:12.232472,Succulent,Small,14.07,22.52,31.7,13890.23,1
2023-01-12 07:44:14.389940,Flowering,Small,63.04,21.76,54.5,8700.1,0
2023-01-12 07:54:23.872907,Succulent,Small,42.58,21.31,38.53,11931.32,0
2023-01-12 08:13:39.494579,Tropical,Small,63.73,25.99,67.69,5666.23,0
2023-01-12 08:32:20.438547,Herb,Large,39.09,17.54,60.4,10321.99,1
2023-01-12 08:50:03.941789,Herb,Small,64.47,23.23,54.12,5114.97,0
2023-01-12 09:01:14.692271,Flowering,Small,54.86,22.39,57.39,5064.14,0
2023-01-12 09:17:03.453984,Flowering,Small,70.98,24.12,56.18,5699.79,0
2023-01-12 09:29:24.992158,Flowering,Medium,36.2,26.17,68.41,5578.37,1
2023-01-12 09:44:21.654578,Fern,Small,66.05,21.42,63.98,1262.63,1
2023-01-12 09:55:43.371436,Herb,Large,58.0,20.9,51.32,14489.25,0
2023-01-12 10:11:08.932661,Succulent,Small,42.1,26.29,31.64,11824.1,0
2023-01-12 10:27:27.538945,Herb,Small,52.69,21.27,44.19,7858.2,0
2023-01-12 10:44:33.029453,Fern,Small,48.71,14.65,77.66,807.38,1
2023-01-12 10:55:38.214409,Herb,Small,43.82,23.34,57.74,12740.94,1
2023-01-12 11:14:57.050320,Herb,Large,73.66,20.48,54.33,8362.96,0
2023-01-12 11:34:45.906267,Succulent,Small,52.37,26.41,30.37,9675.2,0
2023-01-12 11:53:51.102836,Flowering,Medium,38.21,20.06,59.75,5493.06,1
2023-01-12 12:04:43.039529,Fern,Small,75.07,18.71,74.76,3175.41,0
2023-01-12 12:19:07.575553,Flowering,Medium,47.73,21.08,57.79,5523.72,0
2023-01-12 12:29:23.255733,Succulent,Small,47.88,21.2,35.71,9903.99,0
2023-01-12 12:43:54.285457,Herb,Small,73.97,22.09,50.93,11612.45,0
2023-01-12 13:01:17.248793,Fern,Small,51.92,18.68,70.48,3753.91,1
2023-01-12 13:15:58.225299,Flowering,Large,34.23,20.19,59.27,2976.86,1
2023-01-12 13:35:03.174666,Herb,Medium,78.06,17.67,49.83,8691.48,0
2023-01-12 13:49:13.226979,Tropical,Small,37.41,23.1,70.3,5751.22,1
2023-01-12 14:02:29.704737,Succulent,Large,61.63,26.44,38.61,14404.84,0
2023-01-12 14:20:33.569828,Flowering,Large,61.55,25.29,51.07,4655.27,0
2023-01-12 14:38:51.237685,Herb,Large,69.24,20.91,50.05,12079.99,0
2023-01-12 14:57:56.910120,Fern,Large,76.9,17.28,66.42,2907.09,0
2023-01-12 15:16:45.380272,Tropical,Small,53.28,24.68,67.64,4840.76,1
2023-01-12 15:34:01.908549,Fern,Medium,71.17,18.98,68.38,1787.92,0
2023-01-12 15:51:30.992998,Herb,Medium,80.29,19.37,65.75,11757.0,0
2023-01-12 16:10:42.382063,Flowering,Large,57.36,22.3,59.37,5266.01,0
2023-01-12 16:28:37.546446,Fern,Small,56.84,23.57,74.38,1829.65,1
2023-01-12 16:48:36.093708,Fern,Medium,63.99,21.79,75.03,2815.79,0
2023-01-12 16:59:46.253183,Tropical,Large,50.09,23.43,61.17,5609.97,1
2023-01-12 17:16:58.248965,Flowering,Large,77.48,20.84,57.47,6046.61,0
2023-01-12 17:27:41.478707,Tropical,Medium,88.31,25.91,66.33,6061.16,0
2023-01-12 17:46:45.274415,Succulent,Large,46.67,27.97,40.98,9506.81,0
2023-01-12 18:00:03.617134,Fern,Large,77.99,24.54,71.95,3570.36,0
2023-01-12 18:19:28.926212,Succulent,Small,18.36,24.74,46.21,19269.27,1
2023-01-12 18:30:22.756814,Fern,Medium,69.98,22.93,70.85,1764.75,0
2023-01-12 18:43:36.600325,Tropical,Small,73.06,25.35,65.82,6539.07,0
2023-01-12 18:55:44.356458,Tropical,Medium,77.33,26.57,62.42,6824.39,0
2023-01-12 19:08:56.675007,Flowering,Large,60.08,27.19,56.8,5331.86,0
2023-01-12 19:23:52.784721,Flowering,Small,42.86,23.16,64.46,3114.57,1
2023-01-12 19:41:31.574759,Herb,Small,67.83,19.64,56.0,3937.67,0
2023-01-12 19:59:23.425587,Herb,Large,41.33,19.89,46.8,4283.27,1
2023-01-12 20:15:15.032448,Succulent,Small,39.23,22.66,38.33,15736.58,0
2023-01-12 20:26:18.955373,Succulent,Small,18.29,22.9,36.31,12815.43,1
2023-01-12 20:38:02.262252,Fern,Medium,80.76,21.47,68.68,2470.26,0
2023-01-12 20:55:52.239031,Herb,Small,76.78,20.86,47.84,10565.8,0
2023-01-12 21:10:49.224166,Succulent,Large,42.83,23.42,39.04,16632.09,0
2023-01-12 21:23:00.283481,Succulent,Medium,16.84,24.32,39.18,10064.29,1
2023-01-12 21:40:36.014354,Succulent,Large,18.23,25.57,45.58,15825.76,0
2023-01-12 21:54:08.795036,Flowering,Medium,76.77,19.71,56.5,8399.33,0
2023-01-12 22:10:55.377866,Flowering,Large,68.37,21.17,52.76,6880.66,0
2023-01-12 22:29:18.409174,Herb,Large,79.65,20.7,53.53,9006.69,0
2023-01-12 22:41:39.466226,Succulent,Small,62.52,23.27,33.88,14562.7,0
2023-01-12 22:59:49.849858,Tropical,Small,89.07,23.98,74.2,8943.08,0
2023-01-12 23:15:38.176348,Succulent,Small,55.19,25.72,34.12,16692.41,0
2023-01-12 23:32:50.960117,Succulent,Large,29.94,23.65,38.5,14856.12,0
2023-01-12 23:46:28.885065,Fern,Small,66.86,22.73,77.32,2047.96,0
2023-01-13 00:00:24.400000,Tropical,Small,60.37,21.95,60.86,3735.48,1
2023-01-13 00:13:13.097942,Herb,Large,48.24,19.32,50.98,7300.28,0
2023-01-13 00:24:07.041508,Herb,Small,57.05,20.29,56.43,10482.32,0
2023-01-13 00:39:09.959422,Fern,Medium,92.89,17.6,72.32,1143.09,0
2023-01-13 00:57:59.030292,Herb,Small,67.39,15.87,55.71,12362.1,0
2023-01-13 01:16:44.405400,Succulent,Small,64.67,25.93,37.58,19002.04,0
2023-01-13 01:28:06.618434,Succulent,Large,24.63,26.46,42.6,10121.19,0
2023-01-13 01:40:01.086603,Tropical,Medium,56.08,22.07,65.68,6862.09,0
2023-01-13 01:58:58.088405,Tropical,Small,87.63,19.47,72.63,1102.81,0
2023-01-13 02:10:40.716182,Succulent,Small,57.72,22.9,28.73,16907.37,0
2023-01-13 02:27:04.357489,Succulent,Large,39.02,26.23,44.7,16417.64,0
2023-01-13 02:41:20.784452,Succulent,Small,58.11,21.61,40.81,11228.85,0
2023-01-13 02:51:43.722786,Herb,Large,45.02,19.78,56.65,10202.97,1
2023-01-13 03:10:31.885803,Tropical,Small,75.8,20.5,65.13,7185.84,0
2023-01-13 03:27:27.366059,Herb,Small,77.86,20.5,67.03,8575.25,0
2023-01-13 03:38:06.837172,Succulent,Medium,44.3,19.24,39.24,11136.67,0
2023-01-13 03:56:04.016608,Flowering,Large,74.37,27.12,69.66,6477.12,0
2023-01-13 04:13:42.556908,Tropical,Medium,54.53,23.89,71.55,5828.61,0
2023-01-13 04:32:31.346057,Succulent,Large,54.25,25.14,40.83,5945.06,0
2023-01-13 04:48:24.589163,Flowering,Large,45.9,24.67,63.8,8575.78,1
2023-01-13 05:08:10.056717,Herb,Small,68.87,20.47,58.67,11939.04,0
2023-01-13 05:25:27.558997,Tropical,Small,76.61,22.76,52.44,778.85,0
2023-01-13 05:44:32.434407,Herb,Medium,33.96,20.16,63.87,6980.47,1
2023-01-13 06:03:15.735240,Herb,Small,81.11,19.71,57.53,9486.61,0
2023-01-13 06:18:54.070718,Fern,Small,68.45,19.45,74.3,2974.05,0
2023-01-13 06:31:31.171244,Flowering,Large,56.67,23.38,59.86,3768.72,0
2023-01-13 06:48:40.624266,Herb,Large,39.56,20.29,62.92,7961.31,1
2023-01-13 07:03:22.969710,Herb,Small,73.12,18.87,50.49,7704.96,0
2023-01-13 07:16:01.628431,Succulent,Small,21.29,24.42,40.08,13464.17,1
2023-01-13 07:36:01.359879,Succulent,Large,48.57,27.49,36.98,11625.2,0
2023-01-13 07:49:08.013171,Flowering,Medium,38.09,22.14,72.86,7000.93,1
2023-01-13 08:04:30.065633,Succulent,Small,27.89,24.65,31.05,11413.97,0
2023-01-13 08:15:48.587634,Tropical,Large,37.51,22.27,58.49,5304.04,1
2023-01-13 08:28:17.322191,Succulent,Small,12.56,21.3,41.89,18944.92,1
2023-01-13 08:48:02.136358,Fern,Medium,49.04,19.58,67.98,4144.53,1
2023-01-13 09:02:29.785202,Flowering,Medium,32.14,24.04,62.15,4380.43,1
2023-01-13 09:20:41.803743,Herb,Small,52.68,19.26,63.58,7722.7,0
2023-01-13 09:35:48.383578,Flowering,Large,42.49,25.33,53.36,3631.43,1
2023-01-13 09:52:08.388542,Flowering,Large,39.61,22.65,70.93,8403.28,1
2023-01-13 10:06:22.250169,Fern,Small,91.64,20.32,77.1,2776.33,0
2023-01-13 10:24:17.878962,Herb,Medium,55.69,19.42,68.7,13354.72,0
2023-01-13 10:40:44.563579,Succulent,Medium,18.11,25.06,39.59,8824.07,1
2023-01-13 10:52:12.176505,Flowering,Medium,69.57,22.27,53.14,3503.63,0
2023-01-13 11:09:07.208104,Herb,Large,53.34,18.9,59.81,12965.38,0
2023-01-13 11:24:55.585081,Flowering,Medium,73.91,24.5,66.33,4281.93,0
2023-01-13 11:39:04.039786,Flowering,Small,53.17,23.78,65.91,5787.96,1
2023-01-13 11:57:50.826202,Fern,Medium,67.04,22.32,70.12,1217.12,0
2023-01-13 12:17:33.600593,Tropical,Medium,61.84,26.06,66.36,7401.67,0
2023-01-13 12:30:57.465929,Fern,Large,48.26,19.11,68.83,1644.24,1
2023-01-13 12:49:44.367149,Tropical,Small,54.3,26.57,69.47,3365.29,1
2023-01-13 13:01:46.243153,Succulent,Small,44.45,22.68,38.11,12881.74,0
2023-01-13 13:19:23.799704,Fern,Large,59.77,18.89,76.52,2540.81,0
2023-01-13 13:29:27.198044,Fern,Medium,64.16,20.87,81.41,2652.69,0
2023-01-13 13:46:37.726210,Flowering,Medium,39.44,21.61,63.3,9140.7,1
2023-01-13 14:04:30.601708,Tropical,Small,44.33,24.14,66.83,1552.19,1
2023-01-13 14:16:25.553779,Fern,Medium,73.29,21.81,65.95,2346.29,0
2023-01-13 14:35:06.320499,Succulent,Large,13.18,26.84,41.56,11466.12,1
2023-01-13 14:48:05.097810,Succulent,Large,41.28,26.19,32.77,9790.36,0
2023-01-13 15:07:57.015331,Flowering,Large,57.5,27.46,67.23,7948.9,0
2023-01-13 15:22:29.534764,Tropical,Large,53.9,22.63,65.5,5286.8,0
2023-01-13 15:34:44.178324,Succulent,Small,56.97,24.96,37.62,12740.08,0
2023-01-13 15:45:25.079242,Succulent,Large,65.72,25.2,35.58,13260.8,0
2023-01-13 15:57:14.732697,Tropical,Large,45.52,23.41,64.2,4969.7,1
2023-01-13 16:13:00.239378,Succulent,Medium,24.82,24.0,42.06,17883.37,0
2023-01-13 16:24:29.967413,Fern,Small,95.06,20.26,73.62,5114.3,0
2023-01-13 16:38:13.975530,Tropical,Small,66.85,27.93,62.8,5395.85,0
2023-01-13 16:52:39.239588,Tropical,Medium,81.41,25.91,63.88,3493.58,0
2023-01-13 17:02:55.839958,Flowering,Small,81.14,24.07,67.33,5166.67,0
2023-01-13 17:18:19.436128,Herb,Large,51.18,21.1,52.06,13048.17,0
2023-01-13 17:33:46.843834,Fern,Small,43.61,20.79,65.77,1909.09,1
2023-01-13 17:45:23.080302,Flowering,Medium,57.94,22.49,63.45,8646.67,0
2023-01-13 17:55:58.005588,Fern,Small,41.71,17.73,79.6,2546.59,1
2023-01-13 18:07:00.334596,Tropical,Small,61.59,24.94,77.49,7771.24,0
2023-01-13 18:21:24.246785,Fern,Medium,63.58,21.21,70.92,3591.37,0
2023-01-13 18:32:43.639631,Herb,Small,63.24,21.23,56.26,9663.4,0
2023-01-13 18:49:56.619346,Herb,Large,77.25,18.52,52.33,12177.11,0
2023-01-13 19:06:48.599691,Flowering,Large,70.6,21.44,60.93,1755.95,0
2023-01-13 19:21:22.480765,Flowering,Medium,43.73,20.65,55.85,4337.31,1
2023-01-13 19:31:52.694089,Flowering,Small,73.58,21.17,55.32,11038.95,0
2023-01-13 19:51:43.711500,Fern,Large,91.83,22.01,76.19,2724.53,0
2023-01-13 20:02:24.090102,Fern,Large,82.74,21.4,78.15,4748.35,0
2023-01-13 20:14:02.626274,Fern,Large,41.11,22.72,66.96,1799.53,1
2023-01-13 20:27:51.573388,Tropical,Large,88.73,24.13,61.96,6386.74,0
2023-01-13 20:44:18.451985,Flowering,Large,79.74,18.82,56.51,7619.21,0
2023-01-13 21:01:05.632015,Succulent,Large,43.37,24.71,34.88,10316.63,0
2023-01-13 21:13:23.918438,Tropical,Large,81.54,22.64,61.78,5365.21,0
2023-01-13 21:25:24.222603,Flowering,Medium,80.54,22.83,57.33,9056.77,0
2023-01-13 21:41:31.664097,Herb,Medium,79.04,21.24,52.55,11231.18,0
2023-01-13 21:55:05.378938,Fern,Small,72.13,21.28,59.28,3062.19,0
2023-01-13 22:13:58.582946,Fern,Small,73.17,21.09,65.74,1508.72,0
2023-01-13 22:31:36.868720,Fern,Small,43.97,20.3,63.5,1242.77,1
2023-01-13 22:48:15.293139,Herb,Small,39.39,20.32,53.14,13061.06,1
2023-01-13 23:02:21.046129,Fern,Large,46.67,21.14,77.51,4278.99,1
2023-01-13 23:12:42.859405,Tropical,Medium,59.11,25.98,69.45,6687.99,0
2023-01-13 23:30:16.521190,Herb,Large,58.07,17.01,58.26,7288.34,0
2023-01-13 23:49:12.150258,Succulent,Medium,36.57,19.92,38.04,9440.79,0
2023-01-14 00:00:58.049374,Flowering,Large,52.25,21.1,58.89,5170.05,0
2023-01-14 00:14:50.460109,Succulent,Small,9.32,25.93,34.69,12258.07,1
2023-01-14 00:31:18.090158,Fern,Small,59.28,20.92,75.38,3843.09,0
2023-01-14 00:43:09.661680,Succulent,Medium,51.17,23.65,29.81,5518.23,0
2023-01-14 00:57:31.001496,Herb,Small,75.86,17.94,53.43,9540.3,0
2023-01-14 01:16:42.913259,Flowering,Medium,77.33,22.88,65.26,6038.17,0
2023-01-14 01:36:10.001152,Fern,Small,47.59,20.55,68.07,1980.61,1
2023-01-14 01:48:24.801180,Flowering,Small,64.02,20.22,58.95,8733.99,0
2023-01-14 02:01:40.654985,Tropical,Small,46.44,23.34,64.14,6802.64,1
2023-01-14 02:21:09.031379,Fern,Large,83.05,17.7,66.32,4103.55,0
2023-01-14 02:35:23.437761,Tropical,Small,42.9,26.75,61.24,5815.03,1
2023-01-14 02:45:47.232887,Tropical,Large,72.92,23.57,66.02,3717.66,0
2023-01-14 03:05:11.889699,Succulent,Small,63.93,22.77,40.44,9959.39,0
2023-01-14 03:18:02.983541,Succulent,Large,25.25,23.87,39.46,14721.47,0
2023-01-14 03:36:53.049455,Fern,Medium,60.22,15.34,67.16,2915.38,0
2023-01-14 03:55:01.176754,Fern,Medium,68.97,19.09,68.42,4047.9,0
2023-01-14 04:08:59.773912,Tropical,Medium,36.37,20.6,63.56,5538.04,1
2023-01-14 04:26:47.581140,Succulent,Medium,23.18,22.14,46.1,18013.72,0
2023-01-14 04:40:27.955718,Flowering,Large,47.56,24.2,65.74,5634.54,0
2023-01-14 04:55:50.730006,Fern,Medium,64.01,20.65,73.84,2243.14,0
2023-01-14 05:14:08.992344,Herb,Large,77.63,24.52,52.05,14284.5,0
2023-01-14 05:30:56.025066,Fern,Small,92.44,22.34,77.16,2402.54,0
2023-01-14 05:44:58.668382,Flowering,Medium,37.16,20.59,53.6,8953.47,1
2023-01-14 06:02:19.730622,Herb,Small,66.89,18.1,62.17,6740.8,0
2023-01-14 06:12:59.864549,Herb,Large,64.96,19.0,57.49,11403.71,0
2023-01-14 06:31:49.162242,Fern,Large,48.46,18.72,70.95,495.13,1
2023-01-14 06:47:57.713369,Fern,Large,69.27,19.58,67.67,4595.01,0
2023-01-14 07:07:22.971857,Fern,Medium,53.83,22.42,71.48,4311.68,1
2023-01-14 07:24:03.987049,Succulent,Medium,37.13,22.99,28.64,9777.28,0
2023-01-14 07:34:46.910232,Herb,Medium,66.4,18.12,55.75,8330.14,0
2023-01-14 07:51:16.882163,Herb,Medium,47.3,23.7,50.53,9916.21,0
2023-01-14 08:07:53.072414,Herb,Medium,45.06,21.91,55.67,8479.93,1
2023-01-14 08:26:38.546325,Succulent,Medium,37.0,19.83,39.83,16557.72,0
2023-01-14 08:39:47.019081,Flowering,Medium,69.95,21.21,56.1,7977.51,0
2023-01-14 08:54:50.843819,Fern,Small,69.1,18.67,75.97,3478.35,0
2023-01-14 09:13:35.074680,Succulent,Small,30.5,22.38,42.68,11523.2,0
2023-01-14 09:25:07.445391,Flowering,Medium,79.78,21.28,60.43,8615.55,0
2023-01-14 09:38:50.615198,Flowering,Medium,34.82,24.68,61.3,9949.71,1
2023-01-14 09:55:44.668490,Succulent,Medium,47.29,24.8,35.15,14044.09,0
2023-01-14 10:15:02.900422,Flowering,Small,34.42,22.61,64.92,3257.63,1
2023-01-14 10:34:48.937583,Herb,Medium,63.89,19.55,64.19,6068.37,0
2023-01-14 10:50:53.849557,Flowering,Small,71.3,20.92,59.37,6993.84,0
2023-01-14 11:02:07.327752,Succulent,Large,11.05,24.27,39.05,11085.63,1
2023-01-14 11:20:09.106553,Succulent,Medium,27.37,23.06,46.92,10077.63,0
2023-01-14 11:30:42.661637,Flowering,Medium,57.38,24.88,64.15,11436.38,0
2023-01-14 11:49:57.744560,Fern,Medium,68.24,16.28,70.45,2203.31,0
2023-01-14 12:06:56.840353,Herb,Large,33.0,20.99,58.96,7120.55,1
2023-01-14 12:17:58.215925,Fern,Medium,79.67,22.42,71.14,2189.03,0
2023-01-14 12:36:56.155162,Tropical,Medium,41.56,22.36,55.86,8316.66,1
2023-01-14 12:47:22.811031,Succulent,Large,31.46,22.19,46.95,14004.06,0
2023-01-14 13:06:25.565727,Succulent,Large,42.93,21.69,30.99,14217.71,0
2023-01-14 13:26:00.523471,Tropical,Small,92.54,21.37,64.46,5810.15,0
2023-01-14 13:36:57.686470,Succulent,Medium,50.18,22.11,34.77,11024.1,0
2023-01-14 13:54:39.618009,Tropical,Large,52.92,22.47,63.46,5911.96,0
2023-01-14 14:13:10.096818,Flowering,Large,32.92,21.08,60.1,4491.88,1
2023-01-14 14:24:05.836060,Succulent,Medium,28.9,22.42,42.31,14202.62,0
2023-01-14 14:38:42.924543,Tropical,Small,51.71,26.59,73.81,6943.25,1
2023-01-14 14:51:15.945059,Fern,Small,59.46,21.77,70.81,3763.01,1
2023-01-14 15:03:50.059410,Succulent,Medium,49.14,25.76,47.71,12282.55,0
